edge_type_id target_query source_query weight_sigma distance_range weight_function target_sections dynamics_params syn_weight delay model_template
4360 node_type_id=='314831019' pop_name=='LIFe5noRbp4' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.009794872370579999 1.5 exp2syn
4361 node_type_id=='320207387' pop_name=='LIFe5noRbp4' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.0103286834835 1.5 exp2syn
4362 node_type_id=='323865917' pop_name=='LIFe5noRbp4' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.011702279980799998 1.5 exp2syn
4363 node_type_id=='324025297' pop_name=='LIFe5noRbp4' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.0071446262178599985 1.5 exp2syn
4364 node_type_id=='349621141' pop_name=='LIFe5noRbp4' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.0073593214183 1.5 exp2syn
4365 node_type_id=='354190013' pop_name=='LIFe5noRbp4' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.0138330443647 1.5 exp2syn
4366 node_type_id=='468120757' pop_name=='LIFe5noRbp4' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.012183287586700002 1.5 exp2syn
4367 node_type_id=='468193142' pop_name=='LIFe5noRbp4' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.0102424779405 1.5 exp2syn
4368 node_type_id=='469793303' pop_name=='LIFe5noRbp4' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.00539492386139 1.5 exp2syn
4369 node_type_id=='473601979' pop_name=='LIFe5noRbp4' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.0038938843382099997 1.5 exp2syn
4370 node_type_id=='476048909' pop_name=='LIFe5noRbp4' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.0199404284985 1.5 exp2syn
4371 node_type_id=='476131588' pop_name=='LIFe5noRbp4' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.006569519252810001 1.5 exp2syn
4372 node_type_id=='480116737' pop_name=='LIFe5noRbp4' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.0085293119123 1.5 exp2syn
4373 node_type_id=='480169178' pop_name=='LIFe5noRbp4' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.0119899985121 1.5 exp2syn
4374 node_type_id=='480351780' pop_name=='LIFe5noRbp4' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.0154531049251 1.5 exp2syn
4375 node_type_id=='480353286' pop_name=='LIFe5noRbp4' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.0126128016677 1.5 exp2syn
4376 node_type_id=='100000120' pop_name=='LIFe5noRbp4' 90.0 NULL DirectionRule_others NULL instanteneousExc.json 0.023865776102800003 1.5 NULL
4377 node_type_id=='314804042' pop_name=='LIFe6Ntsr1' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.000120517827623 3.5 exp2syn
4378 node_type_id=='314831019' pop_name=='LIFe6Ntsr1' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.00016470616244000001 3.5 exp2syn
4379 node_type_id=='320207387' pop_name=='LIFe6Ntsr1' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.00017495723155300005 3.5 exp2syn
4380 node_type_id=='323865917' pop_name=='LIFe6Ntsr1' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.00019534638919599997 3.5 exp2syn
4381 node_type_id=='324025297' pop_name=='LIFe6Ntsr1' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.00011953704333800001 3.5 exp2syn
4382 node_type_id=='349621141' pop_name=='LIFe6Ntsr1' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.00012227823300299998 3.5 exp2syn
4383 node_type_id=='354190013' pop_name=='LIFe6Ntsr1' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.000233062929046 3.5 exp2syn
4384 node_type_id=='468120757' pop_name=='LIFe6Ntsr1' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.000206162904847 3.5 exp2syn
4385 node_type_id=='468193142' pop_name=='LIFe6Ntsr1' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.00017401595666699998 3.5 exp2syn
4386 node_type_id=='469793303' pop_name=='LIFe6Ntsr1' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 9.12120927107e-05 3.5 exp2syn
4387 node_type_id=='473601979' pop_name=='LIFe6Ntsr1' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 6.57760996311e-05 3.5 exp2syn
4388 node_type_id=='476048909' pop_name=='LIFe6Ntsr1' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.00033600512919900003 3.5 exp2syn
4389 node_type_id=='476131588' pop_name=='LIFe6Ntsr1' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.00011149226243899996 3.5 exp2syn
4390 node_type_id=='480116737' pop_name=='LIFe6Ntsr1' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.000142377107414 3.5 exp2syn
4391 node_type_id=='480169178' pop_name=='LIFe6Ntsr1' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.00020093247322200002 3.5 exp2syn
4392 node_type_id=='480351780' pop_name=='LIFe6Ntsr1' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.000259772974222 3.5 exp2syn
4393 node_type_id=='480353286' pop_name=='LIFe6Ntsr1' 30.0 "[0.0, 1e+20]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.000224665334572 3.5 exp2syn
4394 node_type_id=='100000120' pop_name=='LIFe6Ntsr1' 90.0 NULL DirectionRule_others NULL instanteneousExc.json 0.023865776102800003 1.5 NULL
4395 node_type_id=='314804042' pop_name=='LIFi6Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 1.02343091496e-05 1.5 exp2syn
4396 node_type_id=='314831019' pop_name=='LIFi6Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 8.2536294788e-06 1.5 exp2syn
4397 node_type_id=='320207387' pop_name=='LIFi6Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 2.01434222323e-05 1.5 exp2syn
4398 node_type_id=='323865917' pop_name=='LIFi6Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 2.0551138119000002e-05 1.5 exp2syn
4399 node_type_id=='324025297' pop_name=='LIFi6Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 7.77806474855e-06 1.5 exp2syn
4400 node_type_id=='349621141' pop_name=='LIFi6Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 9.3065747786e-06 1.5 exp2syn
4401 node_type_id=='354190013' pop_name=='LIFi6Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 1.67699288987e-05 1.5 exp2syn
4402 node_type_id=='468120757' pop_name=='LIFi6Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 2.02963923348e-05 1.5 exp2syn
4403 node_type_id=='468193142' pop_name=='LIFi6Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 1.77514419469e-05 1.5 exp2syn
4404 node_type_id=='469793303' pop_name=='LIFi6Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 4.8849435111199996e-06 1.5 exp2syn
4405 node_type_id=='473601979' pop_name=='LIFi6Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 3.97688994356e-06 1.5 exp2syn
4406 node_type_id=='476048909' pop_name=='LIFi6Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 3.80596341725e-05 1.5 exp2syn
4407 node_type_id=='476131588' pop_name=='LIFi6Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 1.56548477582e-05 1.5 exp2syn
4408 node_type_id=='480116737' pop_name=='LIFi6Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 2.10981566567e-05 1.5 exp2syn
4409 node_type_id=='480169178' pop_name=='LIFi6Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 1.19351721456e-05 1.5 exp2syn
4410 node_type_id=='480351780' pop_name=='LIFi6Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 4.14499865044e-05 1.5 exp2syn
4411 node_type_id=='480353286' pop_name=='LIFi6Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 1.14143293286e-05 1.5 exp2syn
4412 node_type_id=='100000120' pop_name=='LIFi6Htr3a' 50.0 NULL DirectionRule_others NULL instanteneousInh.json 0.00043791836332 1.5 NULL
4413 node_type_id=='314804042' pop_name=='LIFi23Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 1.68280553781e-05 1.5 exp2syn
4414 node_type_id=='314831019' pop_name=='LIFi23Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 1.68277209142e-05 1.5 exp2syn
4415 node_type_id=='320207387' pop_name=='LIFi23Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 3.89419383846e-05 1.5 exp2syn
4416 node_type_id=='323865917' pop_name=='LIFi23Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 3.77777107915e-05 1.5 exp2syn
4417 node_type_id=='324025297' pop_name=='LIFi23Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 1.29058316855e-05 1.5 exp2syn
4418 node_type_id=='349621141' pop_name=='LIFi23Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 1.61822440851e-05 1.5 exp2syn
4419 node_type_id=='354190013' pop_name=='LIFi23Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 3.11812745823e-05 1.5 exp2syn
4420 node_type_id=='468120757' pop_name=='LIFi23Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 3.93919516166e-05 1.5 exp2syn
4421 node_type_id=='468193142' pop_name=='LIFi23Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 2.95740164544e-05 1.5 exp2syn
4422 node_type_id=='469793303' pop_name=='LIFi23Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 7.87668902765e-06 1.5 exp2syn
4423 node_type_id=='473601979' pop_name=='LIFi23Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 8.30149837255e-06 1.5 exp2syn
4424 node_type_id=='476048909' pop_name=='LIFi23Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 7.392109309100001e-05 1.5 exp2syn
4425 node_type_id=='476131588' pop_name=='LIFi23Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 2.45037733952e-05 1.5 exp2syn
4426 node_type_id=='480116737' pop_name=='LIFi23Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 4.72627823643e-05 1.5 exp2syn
4427 node_type_id=='480169178' pop_name=='LIFi23Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 2.66632589747e-05 1.5 exp2syn
4428 node_type_id=='480351780' pop_name=='LIFi23Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 9.93795097985e-05 1.5 exp2syn
4429 node_type_id=='480353286' pop_name=='LIFi23Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 2.23743009189e-05 1.5 exp2syn
4430 node_type_id=='314804042' pop_name=='LIFi5Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 8.187447319600001e-05 1.5 exp2syn
4431 node_type_id=='314831019' pop_name=='LIFi5Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 6.602903583e-05 1.5 exp2syn
4432 node_type_id=='320207387' pop_name=='LIFi5Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 0.00016114737785799998 1.5 exp2syn
4433 node_type_id=='323865917' pop_name=='LIFi5Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 0.00016440910495200002 1.5 exp2syn
4434 node_type_id=='324025297' pop_name=='LIFi5Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 6.22245179885e-05 1.5 exp2syn
4435 node_type_id=='349621141' pop_name=='LIFi5Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 7.4452598229e-05 1.5 exp2syn
4436 node_type_id=='354190013' pop_name=='LIFi5Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 0.000134159431189 1.5 exp2syn
4437 node_type_id=='468120757' pop_name=='LIFi5Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 0.000162371138678 1.5 exp2syn
4438 node_type_id=='468193142' pop_name=='LIFi5Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 0.00014201153557499998 1.5 exp2syn
4439 node_type_id=='469793303' pop_name=='LIFi5Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 3.9079548089e-05 1.5 exp2syn
4440 node_type_id=='473601979' pop_name=='LIFi5Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 3.18151195484e-05 1.5 exp2syn
4441 node_type_id=='476048909' pop_name=='LIFi5Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 0.00030447707338 1.5 exp2syn
4442 node_type_id=='476131588' pop_name=='LIFi5Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 0.000125238782065 1.5 exp2syn
4443 node_type_id=='480116737' pop_name=='LIFi5Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 0.000168785253254 1.5 exp2syn
4444 node_type_id=='480169178' pop_name=='LIFi5Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 9.548137716500001e-05 1.5 exp2syn
4445 node_type_id=='480351780' pop_name=='LIFi5Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 0.000331599892034 1.5 exp2syn
4446 node_type_id=='480353286' pop_name=='LIFi5Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 9.131463462899999e-05 1.5 exp2syn
4447 node_type_id=='100000120' pop_name=='LIFi5Htr3a' 50.0 NULL DirectionRule_others NULL instanteneousInh.json 0.00043791836332 1.5 NULL
4448 node_type_id=='314804042' pop_name=='LIFi6Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 1.03818390614e-05 1.5 exp2syn
4449 node_type_id=='314831019' pop_name=='LIFi6Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 1.03847118739e-05 1.5 exp2syn
4450 node_type_id=='320207387' pop_name=='LIFi6Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 2.41084003875e-05 1.5 exp2syn
4451 node_type_id=='323865917' pop_name=='LIFi6Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 2.34929858515e-05 1.5 exp2syn
4452 node_type_id=='324025297' pop_name=='LIFi6Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 7.87279643095e-06 1.5 exp2syn
4453 node_type_id=='349621141' pop_name=='LIFi6Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 9.9978955999e-06 1.5 exp2syn
4454 node_type_id=='354190013' pop_name=='LIFi6Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 1.92218091813e-05 1.5 exp2syn
4455 node_type_id=='468120757' pop_name=='LIFi6Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 2.42794757086e-05 1.5 exp2syn
4456 node_type_id=='468193142' pop_name=='LIFi6Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 1.82549851506e-05 1.5 exp2syn
4457 node_type_id=='469793303' pop_name=='LIFi6Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 4.88316997556e-06 1.5 exp2syn
4458 node_type_id=='473601979' pop_name=='LIFi6Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 5.1465314249e-06 1.5 exp2syn
4459 node_type_id=='476048909' pop_name=='LIFi6Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 4.574766842e-05 1.5 exp2syn
4460 node_type_id=='476131588' pop_name=='LIFi6Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 1.51077545287e-05 1.5 exp2syn
4461 node_type_id=='480116737' pop_name=='LIFi6Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 2.96336528027e-05 1.5 exp2syn
4462 node_type_id=='480169178' pop_name=='LIFi6Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 1.64690313745e-05 1.5 exp2syn
4463 node_type_id=='480351780' pop_name=='LIFi6Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 6.2032999942e-05 1.5 exp2syn
4464 node_type_id=='480353286' pop_name=='LIFi6Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 1.35351656461e-05 1.5 exp2syn
4465 node_type_id=='100000120' pop_name=='LIFi6Sst' 50.0 NULL DirectionRule_others NULL instanteneousInh.json 0.00047074783896599995 1.5 NULL
4466 node_type_id=='314804042' pop_name=='LIFi5Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 8.305471249099999e-05 1.5 exp2syn
4467 node_type_id=='314831019' pop_name=='LIFi5Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 8.307769499099999e-05 1.5 exp2syn
4468 node_type_id=='320207387' pop_name=='LIFi5Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 0.0001928672031 1.5 exp2syn
4469 node_type_id=='323865917' pop_name=='LIFi5Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 0.000187943886812 1.5 exp2syn
4470 node_type_id=='324025297' pop_name=='LIFi5Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 6.29823714475e-05 1.5 exp2syn
4471 node_type_id=='349621141' pop_name=='LIFi5Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 7.998316479899999e-05 1.5 exp2syn
4472 node_type_id=='354190013' pop_name=='LIFi5Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 0.00015377447344999998 1.5 exp2syn
4473 node_type_id=='468120757' pop_name=='LIFi5Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 0.00019423580566900006 1.5 exp2syn
4474 node_type_id=='468193142' pop_name=='LIFi5Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 0.00014603988120500002 1.5 exp2syn
4475 node_type_id=='469793303' pop_name=='LIFi5Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 3.90653598046e-05 1.5 exp2syn
4476 node_type_id=='473601979' pop_name=='LIFi5Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 4.11722513992e-05 1.5 exp2syn
4477 node_type_id=='476048909' pop_name=='LIFi5Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 0.00036598134736 1.5 exp2syn
4478 node_type_id=='476131588' pop_name=='LIFi5Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 0.00012086203623000001 1.5 exp2syn
4479 node_type_id=='480116737' pop_name=='LIFi5Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 0.00023706922242200002 1.5 exp2syn
4480 node_type_id=='480169178' pop_name=='LIFi5Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 0.00013175225099700002 1.5 exp2syn
4481 node_type_id=='480351780' pop_name=='LIFi5Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 0.000496263999536 1.5 exp2syn
4482 node_type_id=='480353286' pop_name=='LIFi5Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 0.00010828132516899999 1.5 exp2syn
4483 node_type_id=='100000120' pop_name=='LIFi5Sst' 50.0 NULL DirectionRule_others NULL instanteneousInh.json 0.00047074783896599995 1.5 NULL
4484 node_type_id=='314804042' pop_name=='i1Htr3a' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""apical""]" GABA_InhToExc.json 3.62784340427e-05 3.8 exp2syn
4485 node_type_id=='314831019' pop_name=='i1Htr3a' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""apical""]" GABA_InhToExc.json 5.90763428585e-05 3.8 exp2syn
4486 node_type_id=='320207387' pop_name=='i1Htr3a' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""apical""]" GABA_InhToExc.json 0.000105374196675 3.8 exp2syn
4487 node_type_id=='323865917' pop_name=='i1Htr3a' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""apical""]" GABA_InhToExc.json 0.000119183510378 3.8 exp2syn
4488 node_type_id=='324025297' pop_name=='i1Htr3a' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""apical""]" GABA_InhToExc.json 2.63976919009e-05 3.8 exp2syn
4489 node_type_id=='349621141' pop_name=='i1Htr3a' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""apical""]" GABA_InhToExc.json 4.7651956256000004e-05 3.8 exp2syn
4490 node_type_id=='354190013' pop_name=='i1Htr3a' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""apical""]" GABA_InhToExc.json 0.000101604330229 3.8 exp2syn
4491 node_type_id=='468120757' pop_name=='i1Htr3a' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""apical""]" GABA_InhToExc.json 0.00011118964195999999 3.8 exp2syn
4492 node_type_id=='468193142' pop_name=='i1Htr3a' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""apical""]" GABA_InhToExc.json 6.6680328972e-05 3.8 exp2syn
4493 node_type_id=='469793303' pop_name=='i1Htr3a' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""apical""]" GABA_InhToExc.json 1.61096423043e-05 3.8 exp2syn
4494 node_type_id=='473601979' pop_name=='i1Htr3a' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""apical""]" GABA_InhToExc.json 2.78066230267e-05 3.8 exp2syn
4495 node_type_id=='476048909' pop_name=='i1Htr3a' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""apical""]" GABA_InhToExc.json 0.00021477344213999996 3.8 exp2syn
4496 node_type_id=='476131588' pop_name=='i1Htr3a' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""apical""]" GABA_InhToExc.json 4.78018805719e-05 3.8 exp2syn
4497 node_type_id=='480116737' pop_name=='i1Htr3a' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""apical""]" GABA_InhToExc.json 0.000509939098365 3.8 exp2syn
4498 node_type_id=='480169178' pop_name=='i1Htr3a' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""apical""]" GABA_InhToExc.json 0.000111892491771 3.8 exp2syn
