edge_type_id target_query source_query weight_function dynamics_params target_sections syn_weight delay distance_range model_template weight_sigma
4391 node_type_id=='480169178' pop_name=='LIFe6Ntsr1' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.00020093247322200002 3.5 "[0.0, 1e+20]" exp2syn 30.0
4392 node_type_id=='480351780' pop_name=='LIFe6Ntsr1' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.000259772974222 3.5 "[0.0, 1e+20]" exp2syn 30.0
4393 node_type_id=='480353286' pop_name=='LIFe6Ntsr1' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.000224665334572 3.5 "[0.0, 1e+20]" exp2syn 30.0
4394 node_type_id=='100000120' pop_name=='LIFe6Ntsr1' DirectionRule_others instanteneousExc.json NULL 0.023865776102800003 1.5 NULL NULL 90.0
4395 node_type_id=='314804042' pop_name=='LIFi6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 1.02343091496e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
4396 node_type_id=='314831019' pop_name=='LIFi6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 8.2536294788e-06 1.5 "[50.0, 300.0]" exp2syn 90.0
4397 node_type_id=='320207387' pop_name=='LIFi6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 2.01434222323e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
4398 node_type_id=='323865917' pop_name=='LIFi6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 2.0551138119000002e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
4399 node_type_id=='324025297' pop_name=='LIFi6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 7.77806474855e-06 1.5 "[50.0, 300.0]" exp2syn 90.0
4400 node_type_id=='349621141' pop_name=='LIFi6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 9.3065747786e-06 1.5 "[50.0, 300.0]" exp2syn 90.0
4401 node_type_id=='354190013' pop_name=='LIFi6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 1.67699288987e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
4402 node_type_id=='468120757' pop_name=='LIFi6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 2.02963923348e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
4403 node_type_id=='468193142' pop_name=='LIFi6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 1.77514419469e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
4404 node_type_id=='469793303' pop_name=='LIFi6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 4.8849435111199996e-06 1.5 "[50.0, 300.0]" exp2syn 90.0
4405 node_type_id=='473601979' pop_name=='LIFi6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 3.97688994356e-06 1.5 "[50.0, 300.0]" exp2syn 90.0
4406 node_type_id=='476048909' pop_name=='LIFi6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 3.80596341725e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
4407 node_type_id=='476131588' pop_name=='LIFi6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 1.56548477582e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
4408 node_type_id=='480116737' pop_name=='LIFi6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 2.10981566567e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
4409 node_type_id=='480169178' pop_name=='LIFi6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 1.19351721456e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
4410 node_type_id=='480351780' pop_name=='LIFi6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 4.14499865044e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
4411 node_type_id=='480353286' pop_name=='LIFi6Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 1.14143293286e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
4412 node_type_id=='100000120' pop_name=='LIFi6Htr3a' DirectionRule_others instanteneousInh.json NULL 0.00043791836332 1.5 NULL NULL 50.0
4413 node_type_id=='314804042' pop_name=='LIFi23Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 1.68280553781e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4414 node_type_id=='314831019' pop_name=='LIFi23Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 1.68277209142e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4415 node_type_id=='320207387' pop_name=='LIFi23Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 3.89419383846e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4416 node_type_id=='323865917' pop_name=='LIFi23Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 3.77777107915e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4417 node_type_id=='324025297' pop_name=='LIFi23Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 1.29058316855e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4418 node_type_id=='349621141' pop_name=='LIFi23Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 1.61822440851e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4419 node_type_id=='354190013' pop_name=='LIFi23Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 3.11812745823e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4420 node_type_id=='468120757' pop_name=='LIFi23Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 3.93919516166e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4421 node_type_id=='468193142' pop_name=='LIFi23Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 2.95740164544e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4422 node_type_id=='469793303' pop_name=='LIFi23Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 7.87668902765e-06 1.5 "[50.0, 1e+20]" exp2syn 90.0
4423 node_type_id=='473601979' pop_name=='LIFi23Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 8.30149837255e-06 1.5 "[50.0, 1e+20]" exp2syn 90.0
4424 node_type_id=='476048909' pop_name=='LIFi23Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 7.392109309100001e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4425 node_type_id=='476131588' pop_name=='LIFi23Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 2.45037733952e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4426 node_type_id=='480116737' pop_name=='LIFi23Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 4.72627823643e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4427 node_type_id=='480169178' pop_name=='LIFi23Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 2.66632589747e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4428 node_type_id=='480351780' pop_name=='LIFi23Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 9.93795097985e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4429 node_type_id=='480353286' pop_name=='LIFi23Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 2.23743009189e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4430 node_type_id=='314804042' pop_name=='LIFi5Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 8.187447319600001e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
4431 node_type_id=='314831019' pop_name=='LIFi5Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 6.602903583e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
4432 node_type_id=='320207387' pop_name=='LIFi5Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.00016114737785799998 1.5 "[50.0, 300.0]" exp2syn 90.0
4433 node_type_id=='323865917' pop_name=='LIFi5Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.00016440910495200002 1.5 "[50.0, 300.0]" exp2syn 90.0
4434 node_type_id=='324025297' pop_name=='LIFi5Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 6.22245179885e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
4435 node_type_id=='349621141' pop_name=='LIFi5Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 7.4452598229e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
4436 node_type_id=='354190013' pop_name=='LIFi5Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.000134159431189 1.5 "[50.0, 300.0]" exp2syn 90.0
4437 node_type_id=='468120757' pop_name=='LIFi5Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.000162371138678 1.5 "[50.0, 300.0]" exp2syn 90.0
4438 node_type_id=='468193142' pop_name=='LIFi5Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.00014201153557499998 1.5 "[50.0, 300.0]" exp2syn 90.0
4439 node_type_id=='469793303' pop_name=='LIFi5Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 3.9079548089e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
4440 node_type_id=='473601979' pop_name=='LIFi5Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 3.18151195484e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
4441 node_type_id=='476048909' pop_name=='LIFi5Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.00030447707338 1.5 "[50.0, 300.0]" exp2syn 90.0
4442 node_type_id=='476131588' pop_name=='LIFi5Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.000125238782065 1.5 "[50.0, 300.0]" exp2syn 90.0
4443 node_type_id=='480116737' pop_name=='LIFi5Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.000168785253254 1.5 "[50.0, 300.0]" exp2syn 90.0
4444 node_type_id=='480169178' pop_name=='LIFi5Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 9.548137716500001e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
4445 node_type_id=='480351780' pop_name=='LIFi5Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.000331599892034 1.5 "[50.0, 300.0]" exp2syn 90.0
4446 node_type_id=='480353286' pop_name=='LIFi5Htr3a' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 9.131463462899999e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
4447 node_type_id=='100000120' pop_name=='LIFi5Htr3a' DirectionRule_others instanteneousInh.json NULL 0.00043791836332 1.5 NULL NULL 50.0
4448 node_type_id=='314804042' pop_name=='LIFi6Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 1.03818390614e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4449 node_type_id=='314831019' pop_name=='LIFi6Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 1.03847118739e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4450 node_type_id=='320207387' pop_name=='LIFi6Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 2.41084003875e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4451 node_type_id=='323865917' pop_name=='LIFi6Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 2.34929858515e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4452 node_type_id=='324025297' pop_name=='LIFi6Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 7.87279643095e-06 1.5 "[50.0, 1e+20]" exp2syn 90.0
4453 node_type_id=='349621141' pop_name=='LIFi6Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 9.9978955999e-06 1.5 "[50.0, 1e+20]" exp2syn 90.0
4454 node_type_id=='354190013' pop_name=='LIFi6Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 1.92218091813e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4455 node_type_id=='468120757' pop_name=='LIFi6Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 2.42794757086e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4456 node_type_id=='468193142' pop_name=='LIFi6Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 1.82549851506e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4457 node_type_id=='469793303' pop_name=='LIFi6Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 4.88316997556e-06 1.5 "[50.0, 1e+20]" exp2syn 90.0
4458 node_type_id=='473601979' pop_name=='LIFi6Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 5.1465314249e-06 1.5 "[50.0, 1e+20]" exp2syn 90.0
4459 node_type_id=='476048909' pop_name=='LIFi6Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 4.574766842e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4460 node_type_id=='476131588' pop_name=='LIFi6Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 1.51077545287e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4461 node_type_id=='480116737' pop_name=='LIFi6Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 2.96336528027e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4462 node_type_id=='480169178' pop_name=='LIFi6Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 1.64690313745e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4463 node_type_id=='480351780' pop_name=='LIFi6Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 6.2032999942e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4464 node_type_id=='480353286' pop_name=='LIFi6Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 1.35351656461e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4465 node_type_id=='100000120' pop_name=='LIFi6Sst' DirectionRule_others instanteneousInh.json NULL 0.00047074783896599995 1.5 NULL NULL 50.0
4466 node_type_id=='314804042' pop_name=='LIFi5Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 8.305471249099999e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4467 node_type_id=='314831019' pop_name=='LIFi5Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 8.307769499099999e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4468 node_type_id=='320207387' pop_name=='LIFi5Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.0001928672031 1.5 "[50.0, 1e+20]" exp2syn 90.0
4469 node_type_id=='323865917' pop_name=='LIFi5Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.000187943886812 1.5 "[50.0, 1e+20]" exp2syn 90.0
4470 node_type_id=='324025297' pop_name=='LIFi5Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 6.29823714475e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4471 node_type_id=='349621141' pop_name=='LIFi5Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 7.998316479899999e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4472 node_type_id=='354190013' pop_name=='LIFi5Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.00015377447344999998 1.5 "[50.0, 1e+20]" exp2syn 90.0
4473 node_type_id=='468120757' pop_name=='LIFi5Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.00019423580566900006 1.5 "[50.0, 1e+20]" exp2syn 90.0
4474 node_type_id=='468193142' pop_name=='LIFi5Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.00014603988120500002 1.5 "[50.0, 1e+20]" exp2syn 90.0
4475 node_type_id=='469793303' pop_name=='LIFi5Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 3.90653598046e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4476 node_type_id=='473601979' pop_name=='LIFi5Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 4.11722513992e-05 1.5 "[50.0, 1e+20]" exp2syn 90.0
4477 node_type_id=='476048909' pop_name=='LIFi5Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.00036598134736 1.5 "[50.0, 1e+20]" exp2syn 90.0
4478 node_type_id=='476131588' pop_name=='LIFi5Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.00012086203623000001 1.5 "[50.0, 1e+20]" exp2syn 90.0
4479 node_type_id=='480116737' pop_name=='LIFi5Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.00023706922242200002 1.5 "[50.0, 1e+20]" exp2syn 90.0
4480 node_type_id=='480169178' pop_name=='LIFi5Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.00013175225099700002 1.5 "[50.0, 1e+20]" exp2syn 90.0
4481 node_type_id=='480351780' pop_name=='LIFi5Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.000496263999536 1.5 "[50.0, 1e+20]" exp2syn 90.0
4482 node_type_id=='480353286' pop_name=='LIFi5Sst' DirectionRule_others GABA_InhToExc.json "[""basal"", ""apical""]" 0.00010828132516899999 1.5 "[50.0, 1e+20]" exp2syn 90.0
4483 node_type_id=='100000120' pop_name=='LIFi5Sst' DirectionRule_others instanteneousInh.json NULL 0.00047074783896599995 1.5 NULL NULL 50.0
4484 node_type_id=='314804042' pop_name=='i1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 3.62784340427e-05 3.8 "[50.0, 1e+20]" exp2syn 90.0
4485 node_type_id=='314831019' pop_name=='i1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 5.90763428585e-05 3.8 "[50.0, 1e+20]" exp2syn 90.0
4486 node_type_id=='320207387' pop_name=='i1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 0.000105374196675 3.8 "[50.0, 1e+20]" exp2syn 90.0
4487 node_type_id=='323865917' pop_name=='i1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 0.000119183510378 3.8 "[50.0, 1e+20]" exp2syn 90.0
4488 node_type_id=='324025297' pop_name=='i1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 2.63976919009e-05 3.8 "[50.0, 1e+20]" exp2syn 90.0
4489 node_type_id=='349621141' pop_name=='i1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 4.7651956256000004e-05 3.8 "[50.0, 1e+20]" exp2syn 90.0
4490 node_type_id=='354190013' pop_name=='i1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 0.000101604330229 3.8 "[50.0, 1e+20]" exp2syn 90.0
4491 node_type_id=='468120757' pop_name=='i1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 0.00011118964195999999 3.8 "[50.0, 1e+20]" exp2syn 90.0
4492 node_type_id=='468193142' pop_name=='i1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 6.6680328972e-05 3.8 "[50.0, 1e+20]" exp2syn 90.0
4493 node_type_id=='469793303' pop_name=='i1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 1.61096423043e-05 3.8 "[50.0, 1e+20]" exp2syn 90.0
4494 node_type_id=='473601979' pop_name=='i1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 2.78066230267e-05 3.8 "[50.0, 1e+20]" exp2syn 90.0
4495 node_type_id=='476048909' pop_name=='i1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 0.00021477344213999996 3.8 "[50.0, 1e+20]" exp2syn 90.0
4496 node_type_id=='476131588' pop_name=='i1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 4.78018805719e-05 3.8 "[50.0, 1e+20]" exp2syn 90.0
4497 node_type_id=='480116737' pop_name=='i1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 0.000509939098365 3.8 "[50.0, 1e+20]" exp2syn 90.0
4498 node_type_id=='480169178' pop_name=='i1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 0.000111892491771 3.8 "[50.0, 1e+20]" exp2syn 90.0
4499 node_type_id=='480351780' pop_name=='i1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 0.000313047936797 3.8 "[50.0, 1e+20]" exp2syn 90.0
4500 node_type_id=='480353286' pop_name=='i1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 4.52895578223e-05 3.8 "[50.0, 1e+20]" exp2syn 90.0
4501 node_type_id=='314804042' pop_name=='LIFi1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 3.62784340427e-05 3.8 "[50.0, 1e+20]" exp2syn 90.0
4502 node_type_id=='314831019' pop_name=='LIFi1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 5.90763428585e-05 3.8 "[50.0, 1e+20]" exp2syn 90.0
4503 node_type_id=='320207387' pop_name=='LIFi1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 0.000105374196675 3.8 "[50.0, 1e+20]" exp2syn 90.0
4504 node_type_id=='323865917' pop_name=='LIFi1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 0.000119183510378 3.8 "[50.0, 1e+20]" exp2syn 90.0
4505 node_type_id=='324025297' pop_name=='LIFi1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 2.63976919009e-05 3.8 "[50.0, 1e+20]" exp2syn 90.0
4506 node_type_id=='349621141' pop_name=='LIFi1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 4.7651956256000004e-05 3.8 "[50.0, 1e+20]" exp2syn 90.0
4507 node_type_id=='354190013' pop_name=='LIFi1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 0.000101604330229 3.8 "[50.0, 1e+20]" exp2syn 90.0
4508 node_type_id=='468120757' pop_name=='LIFi1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 0.00011118964195999999 3.8 "[50.0, 1e+20]" exp2syn 90.0
4509 node_type_id=='468193142' pop_name=='LIFi1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 6.6680328972e-05 3.8 "[50.0, 1e+20]" exp2syn 90.0
4510 node_type_id=='469793303' pop_name=='LIFi1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 1.61096423043e-05 3.8 "[50.0, 1e+20]" exp2syn 90.0
4511 node_type_id=='473601979' pop_name=='LIFi1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 2.78066230267e-05 3.8 "[50.0, 1e+20]" exp2syn 90.0
4512 node_type_id=='476048909' pop_name=='LIFi1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 0.00021477344213999996 3.8 "[50.0, 1e+20]" exp2syn 90.0
4513 node_type_id=='476131588' pop_name=='LIFi1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 4.78018805719e-05 3.8 "[50.0, 1e+20]" exp2syn 90.0
4514 node_type_id=='480116737' pop_name=='LIFi1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 0.000509939098365 3.8 "[50.0, 1e+20]" exp2syn 90.0
4515 node_type_id=='480169178' pop_name=='LIFi1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 0.000111892491771 3.8 "[50.0, 1e+20]" exp2syn 90.0
4516 node_type_id=='480351780' pop_name=='LIFi1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 0.000313047936797 3.8 "[50.0, 1e+20]" exp2syn 90.0
4517 node_type_id=='480353286' pop_name=='LIFi1Htr3a' DirectionRule_others GABA_InhToExc.json "[""apical""]" 4.52895578223e-05 3.8 "[50.0, 1e+20]" exp2syn 90.0
4518 node_type_id=='466632464' pop_name=='e5Rbp4' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.00463745469826 1.8 "[0.0, 1e+20]" exp2syn 30.0
4519 node_type_id=='471410185' pop_name=='e5Rbp4' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.00563177238975 1.8 "[0.0, 1e+20]" exp2syn 30.0
4520 node_type_id=='471786879' pop_name=='e5Rbp4' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.0112211846016 1.8 "[0.0, 1e+20]" exp2syn 30.0
4521 node_type_id=='471789504' pop_name=='e5Rbp4' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.00618360337866 1.8 "[0.0, 1e+20]" exp2syn 30.0
4522 node_type_id=='471819401' pop_name=='e5Rbp4' DirectionRule_EE AMPA_ExcToExc.json "[""basal"", ""apical""]" 0.0071141138508699995 1.8 "[0.0, 1e+20]" exp2syn 30.0
4523 node_type_id=='313862306' pop_name=='e5Rbp4' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.000906351707443 1.5 "[0.0, 1e+20]" exp2syn 90.0
4524 node_type_id=='473564515' pop_name=='e5Rbp4' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00131249557723 1.5 "[0.0, 1e+20]" exp2syn 90.0
4525 node_type_id=='476104386' pop_name=='e5Rbp4' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.0020114429087999997 1.5 "[0.0, 1e+20]" exp2syn 90.0
4526 node_type_id=='476754635' pop_name=='e5Rbp4' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.0015734036978399999 1.5 "[0.0, 1e+20]" exp2syn 90.0
4527 node_type_id=='466632464' pop_name=='i6Pvalb' DirectionRule_others GABA_InhToExc.json "[""somatic"", ""basal"", ""apical""]" 0.0007139599257299999 0.9 "[0.0, 50.0]" exp2syn 90.0
4528 node_type_id=='471410185' pop_name=='i6Pvalb' DirectionRule_others GABA_InhToExc.json "[""somatic"", ""basal"", ""apical""]" 0.0007064281680700001 0.9 "[0.0, 50.0]" exp2syn 90.0
4529 node_type_id=='471786879' pop_name=='i6Pvalb' DirectionRule_others GABA_InhToExc.json "[""somatic"", ""basal"", ""apical""]" 0.00105924458623 0.9 "[0.0, 50.0]" exp2syn 90.0
4530 node_type_id=='471789504' pop_name=='i6Pvalb' DirectionRule_others GABA_InhToExc.json "[""somatic"", ""basal"", ""apical""]" 0.000911110462715 0.9 "[0.0, 50.0]" exp2syn 90.0
4531 node_type_id=='471819401' pop_name=='i6Pvalb' DirectionRule_others GABA_InhToExc.json "[""somatic"", ""basal"", ""apical""]" 0.00084491612123 0.9 "[0.0, 50.0]" exp2syn 90.0
4532 node_type_id=='313862306' pop_name=='i6Pvalb' DirectionRule_others GABA_InhToInh.json "[""somatic"", ""basal""]" 8.42138494512e-06 1.2 "[0.0, 50.0]" exp2syn 50.0
